X_Minimum,X_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Length_of_Conveyer,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,SigmoidOfAreas
621,632,123,16,17,10892,77,1356,0.8012,0.4979,0.9444,0.0073,0.625,1.0,1.0,2.0828,1.0,1.2305,0.0556,0.2792
0,10,566,15,67,4690,55,1394,0.0,0.3442,0.1191,0.0065,0.6,0.9811,1.0,2.7542,0.9542,1.8129,0.8809,0.7065
867,878,145,16,13,14132,71,1308,0.9669,0.2387,0.8461,0.0079,0.6875,1.0,1.0,2.1614,1.0414,1.1139,0.1539,0.257
1598,1602,68,12,12,7990,78,1690,0.0519,0.4647,0.7143,0.0055,0.75,1.0,1.0,1.8325,0.9542,1.0414,0.2858,0.2532
27,36,133,27,30,16937,104,1690,0.0,0.4833,0.16,0.0047,0.2963,1.0,1.0,2.1239,0.9031,1.4771,0.84,0.4138
604,622,578,54,53,44712,82,1654,0.895,0.5306,0.0968,0.0088,0.2955,0.9074,1.0,2.7566,1.0792,1.7243,0.9032,0.8952
39,210,6615,277,159,663834,43,1358,0.0574,0.4325,0.3974,0.1235,0.6914,0.4855,0.0,3.8236,2.2253,1.8389,-0.6026,1.0
196,209,204,36,25,25309,105,1358,0.2874,0.4844,0.625,0.0176,0.6389,0.4444,0.0,2.3096,1.3802,1.2041,-0.375,0.633
1034,1047,93,15,11,9203,66,1696,0.4589,0.2197,0.9167,0.0071,0.8,1.0,0.0,1.9685,1.0792,1.0414,-0.0833,0.2432
1207,1214,143,27,19,17592,96,1696,0.8901,0.3878,0.4737,0.0118,0.3125,0.9412,1.0,2.1553,1.2041,1.2787,0.5263,0.3834
1043,1053,56,24,14,6578,86,1360,0.4141,0.6429,0.5,0.0148,0.9583,0.7143,0.0,1.7482,1.3979,1.0,-0.5,0.204
609,621,142,18,17,15147,96,1364,0.9003,0.4222,0.3529,0.0059,0.4444,1.0,1.0,2.1523,0.9031,1.2305,0.6471,0.3168
39,195,5933,280,172,659058,45,1358,0.0575,0.4182,0.3918,0.1156,0.785,0.4548,0.0,3.7794,2.1959,1.8261,-0.6082,1.0
619,630,112,19,19,12886,111,1356,0.9575,0.5497,0.6111,0.0101,0.7368,0.9474,0.0,2.0492,1.2553,1.2553,-0.3889,0.3725
129,162,409,49,59,45968,118,1360,0.1812,0.4647,0.2553,0.0096,0.2742,0.9216,1.0,2.6117,1.1139,1.6721,0.7447,0.9648
39,197,11411,591,367,1303229,37,1402,0.0556,0.5493,0.9341,0.1113,0.264,0.3857,1.0,4.0573,2.1931,2.2227,0.0659,1.0
1088,1101,101,20,19,11516,100,1690,0.3174,0.2431,0.5652,0.0065,0.5,1.0,1.0,2.0043,1.0414,1.2787,0.4348,0.3834
187,203,231,25,22,26902,117,1356,0.2935,0.5526,0.9474,0.0103,0.68,0.7727,1.0,2.3617,1.2553,1.2787,0.0526,0.5659
1588,1602,155,18,15,16675,87,1692,0.0882,0.2778,0.8,0.0053,0.5,1.0,1.0,2.1903,0.9542,1.1761,0.2,0.3068
161,193,221,70,34,25181,113,1356,0.2662,0.4483,0.7093,0.0184,0.3571,0.8529,1.0,2.3444,1.3979,1.4624,0.2907,0.9381
41,208,4409,179,100,516343,115,1358,0.0604,0.4319,0.3333,0.1267,0.9682,0.4552,0.0,3.6437,2.2279,1.6812,-0.6667,1.0
1595,1613,145,24,19,14757,97,1356,0.4686,0.3864,0.6111,0.0066,0.5789,0.9474,1.0,2.1614,1.0414,1.2787,0.3889,0.4729
907,914,16,5,4,2028,145,1358,0.8118,0.4286,0.8,0.0037,1.0,1.0,0.0,1.2041,0.699,0.6021,-0.2,0.1322
228,253,383,57,70,39043,35,1362,0.3269,0.453,0.2381,0.0074,0.1754,0.9857,1.0,2.5832,1.0,1.8451,0.7619,0.9886
588,593,17,14,7,2267,120,1358,0.8612,0.2028,0.7143,0.0066,0.6429,1.0,0.0,1.2305,0.9542,0.8451,-0.2857,0.1441
621,632,677,79,36,63525,104,1364,0.9106,0.399,0.1739,0.0094,0.1862,1.0,1.0,2.818,1.1139,1.5563,0.8361,0.9998
197,263,140,38,16,178588,119,1360,0.3119,0.6338,0.72,0.0184,0.6579,0.75,0.0,2.1461,1.3979,1.0792,-0.28,0.417
1451,1477,127,37,27,15515,111,1366,0.2118,0.4375,0.5385,0.0111,0.4054,0.9643,1.0,2.1072,1.1761,1.4314,0.4615,0.374
1325,1339,170,18,18,22708,110,1353,0.0353,0.5734,0.7391,0.0123,0.9444,0.9444,1.0,2.2304,1.2305,1.2305,0.2609,0.6438
39,226,16521,755,527,1992604,24,1398,0.0558,0.4898,0.4193,0.1327,0.2629,0.3288,0.0,4.218,2.2672,2.3032,-0.5806,1.0
691,710,99,13,12,11471,81,1624,0.9534,0.3636,1.0,0.0068,0.8461,1.0,0.5,1.9956,1.0414,1.0792,0.0,0.2583
1538,1549,115,14,12,9367,71,1692,0.1495,0.2083,1.0,0.0071,0.8571,1.0,0.5,2.0607,1.0792,1.0792,0.0,0.2583
619,630,794,68,87,67967,91,1366,0.9076,0.305,0.0759,0.0117,0.1471,1.0,1.0,2.8998,1.2041,1.9294,0.9241,0.9998
844,853,101,10,20,11618,87,1687,0.7628,0.3278,0.55,0.0053,0.9,1.0,1.0,2.0043,0.9542,1.301,0.45,0.3068
923,931,62,15,12,6750,105,1692,0.8943,0.4111,1.0,0.0047,0.5333,1.0,0.5,1.7924,0.9031,1.0792,0.0,0.1862
559,583,148,18,17,17114,101,1356,0.8468,0.5347,0.8235,0.0125,0.9444,0.9444,0.0,2.1703,1.2305,1.2305,-0.1765,0.3945
39,216,6503,269,140,677593,40,1358,0.0574,0.3884,0.3785,0.1303,0.6704,0.4963,0.0,3.8131,2.248,1.8261,-0.6215,1.0
41,218,6503,273,135,677593,40,1358,0.0604,0.4306,0.3841,0.1303,0.6757,0.4963,0.0,3.8199,2.248,1.8451,-0.6159,1.0
451,555,5993,287,130,541426,68,1400,0.6613,0.5249,0.3823,0.0564,0.2414,0.5303,0.0,2.7694,1.8976,1.8513,-0.6176,1.0
0,223,15896,1022,538,1642086,25,1400,0.0,0.5398,0.962,0.1267,0.2572,0.4108,1.0,4.2013,2.2529,2.233,0.038,1.0
532,556,130,18,18,16258,110,1358,0.6686,0.4089,0.8824,0.0125,0.9444,0.9444,0.0,2.1139,1.2305,1.2305,-0.1177,0.4219
1678,1687,431,36,53,45627,67,1356,0.0024,0.3906,0.3333,0.0081,0.2591,0.9063,1.0,2.6542,1.0414,1.7076,0.6667,0.8806
43,182,585,110,87,75006,109,1362,0.069,0.5876,0.3659,0.025,0.5156,0.7568,1.0,2.7672,1.7853,1.8751,0.6342,0.9998
0,14,190,16,18,19132,73,1648,0.1103,0.3864,0.8461,0.0066,0.6875,1.0,1.0,2.2718,1.0414,1.2553,0.1539,0.4399
733,742,16,14,7,20263,118,1362,0.9443,0.47,0.8,0.0088,1.0,0.8571,0.0,1.2041,1.0792,0.9031,-0.2,0.1852
723,731,32,8,6,4552,116,1358,0.8789,0.375,0.6667,0.0044,0.75,1.0,1.0,1.5051,0.7782,0.7782,0.3333,0.1353
18,32,168,32,23,20658,114,1356,0.0308,0.411,0.7368,0.0103,0.4375,0.8261,1.0,2.2253,1.1461,1.2787,0.2632,0.6015
41,211,5970,298,136,614756,43,1356,0.0605,0.4317,0.3842,0.1254,0.5743,0.4833,0.0,3.776,2.2304,1.2787,-0.6158,1.0
39,196,5885,198,136,610139,45,1356,0.0575,0.3886,0.4,0.1156,0.7176,0.4545,0.0,3.7698,2.1959,1.7853,-0.6,1.0
39,194,6381,239,134,638448,40,1358,0.0574,0.4086,0.3815,0.1141,0.6196,0.4189,0.0,3.7977,2.1903,1.8129,-0.6185,1.0
615,622,133,8,26,14908,101,1687,0.0059,0.2858,0.381,0.0037,0.4643,1.0,1.0,2.1206,0.699,1.415,0.6191,0.3419
625,636,733,102,101,81625,84,1364,0.9106,0.3681,0.1028,0.0081,0.1341,1.0,1.0,2.8802,1.0414,2.0294,0.8972,0.9971
39,195,11809,691,429,1245388,25,1400,0.0557,0.6469,0.9157,0.1027,0.2528,0.8868,1.0,4.0564,2.1903,2.1703,0.0843,1.0
462,472,102,13,11,14997,120,1354,0.6824,0.4386,0.9091,0.0081,0.6923,1.0,1.0,2.0043,1.0414,1.0414,0.0909,0.257
89,217,1939,191,102,239860,107,1358,0.1221,0.4022,0.4157,0.073,0.7703,0.5,0.0,3.2865,2.1072,1.8389,-0.5843,1.0
1550,1561,145,15,16,14163,80,1690,0.1659,0.2315,0.75,0.0071,0.8,1.0,1.0,2.1614,1.0792,1.2041,0.25,0.3241
41,197,14309,793,469,1691554,30,1402,0.0585,0.5172,0.2062,0.1114,0.2409,0.4051,1.0,4.1567,2.1931,2.2279,0.7938,1.0
1324,1335,168,26,26,15643,82,1356,0.0,0.487,0.8333,0.0132,0.5806,0.9615,1.0,2.2253,1.2553,1.3979,0.1667,0.4465
776,788,71,12,10,7974,86,1387,0.971,0.4417,0.5,0.0059,0.6667,1.0,1.0,1.8513,0.9031,1.0,0.5,0.1954
15,24,139,16,22,7385,44,1692,0.0131,0.4286,0.3333,0.0053,0.5625,1.0,1.0,2.143,0.9542,1.3802,0.6667,0.4025
39,193,10941,614,501,1261668,35,1400,0.0558,0.5676,0.9688,0.1091,0.2472,0.4269,1.0,4.0343,2.1761,2.2041,0.0313,1.0
1317,1324,63,12,19,7752,110,1352,0.0513,0.3823,0.2632,0.0044,0.4167,1.0,1.0,1.7993,0.7782,1.2787,0.7368,0.2445
1031,1058,794,65,94,78470,86,1354,0.7406,0.6414,0.1639,0.0088,0.1818,0.9394,1.0,2.8998,1.0792,1.9395,0.8361,0.9993
41,214,6472,243,129,673434,43,1356,0.0605,0.464,0.3943,0.1291,0.7202,0.5349,0.0,3.811,2.243,1.8389,-0.6057,1.0
550,558,433,90,57,39648,96,1353,0.8088,0.399,0.1,0.0081,0.1222,1.0,1.0,2.6365,1.0414,1.7243,0.9,0.9863
1192,1205,128,28,28,12817,91,1356,0.2482,0.6373,0.5714,0.0103,0.5833,0.7778,1.0,2.1072,1.1461,1.3222,0.4286,0.417
1148,1160,103,13,20,11560,96,1354,0.3025,0.3462,0.34,0.0037,0.3846,1.0,1.0,2.0128,0.699,1.301,0.66,0.2792
39,191,5323,219,118,553974,47,1358,0.0546,0.5815,0.9048,0.1044,0.7717,0.5104,1.0,3.7262,2.1523,1.7634,0.0952,1.0
1049,1059,67,12,11,6651,73,1710,0.7438,0.3232,0.8182,0.0067,0.75,1.0,1.0,1.8261,0.9542,1.0414,0.1818,0.2051
772,1006,7579,229,294,889727,107,1666,0.8226,0.4368,0.0528,0.0254,0.1414,0.9858,1.0,3.8796,1.6233,2.143,0.9472,1.0
1365,1378,35,22,11,2765,91,1387,0.013,0.4091,0.5454,0.0079,1.0,0.8182,1.0,1.5441,1.0414,1.0414,0.4545,0.1613
899,904,18,8,4,255,107,1356,0.7167,0.2,0.8,0.0037,1.0,1.0,1.0,1.2553,0.699,0.6021,0.2,0.1322
1269,1285,112,26,19,13196,114,1354,0.1495,0.4368,0.5833,0.0096,0.5294,0.9474,1.0,2.0492,1.1139,1.2787,0.4167,0.3882
155,187,85,24,12,10694,113,1356,0.2055,0.5625,0.5714,0.0132,0.75,0.6667,0.0,1.9294,1.2553,1.0,-0.4286,0.2195
604,621,652,59,112,71130,96,1364,0.9106,0.455,0.1136,0.0103,0.3111,0.9925,1.0,2.8651,1.1461,2.0492,0.8864,0.9975
1272,1287,64,21,17,6543,99,1354,0.405,0.4167,1.0,0.011,0.7143,1.0,0.5,1.8062,1.1761,1.1761,0.0,0.2583
39,196,6114,289,141,669129,41,1356,0.0575,0.5007,0.3771,0.1129,0.646,0.4135,0.0,3.7823,2.2529,1.8129,-0.6229,1.0
1037,1051,192,25,23,23207,145,1373,0.5308,0.4336,0.5909,0.0095,0.52,0.9565,1.0,2.2833,1.1139,1.3424,0.4091,0.4729
179,193,121,17,12,11890,90,1356,0.2872,0.5536,0.8571,0.0103,0.8235,1.0,0.0,2.0828,1.1461,1.0792,-0.1429,0.2901
37,212,6686,275,134,723207,41,1356,0.0575,0.473,0.3846,0.1276,0.6578,0.5245,0.0,3.8252,2.238,1.8195,-0.6154,1.0
63,72,240,20,22,26503,78,1354,0.071,0.4383,0.3636,0.0089,0.5,1.0,1.0,2.3802,1.0792,1.3424,0.6364,0.6514
1568,1599,16686,757,469,1976551,24,1400,0.0613,0.4924,0.9558,0.1245,0.2113,0.3678,1.0,4.2224,2.243,2.2718,0.0442,1.0
1325,1332,136,14,20,16891,104,1353,0.0296,0.45,0.3,0.0052,0.5,1.0,1.0,2.1335,0.8451,1.301,0.7,0.3359
801,812,53,8,8,6761,102,1690,0.8118,0.375,0.4,0.0044,1.0,1.0,1.0,1.7243,0.7782,0.9031,0.6,0.1753
963,974,101,15,14,11778,71,1692,0.8793,0.2349,0.7857,0.0065,0.8,1.0,1.0,2.0043,1.0414,1.1461,0.2143,0.2712
41,191,13601,1193,684,1585785,29,1404,0.2537,0.496,0.9737,0.1077,0.2268,0.3642,0.0,4.175,2.143,2.2648,-0.0263,1.0
462,472,60,11,11,7143,102,1687,0.6631,0.2917,0.7692,0.0059,0.9091,0.9091,0.0,1.7781,1.0,1.0,-0.2308,0.2408
9,18,111,28,24,12886,97,1362,0.0072,0.4259,0.16,0.0044,0.3333,1.0,1.0,2.0453,0.7782,1.3802,0.84,0.2914
1358,1378,215,26,21,24034,87,1387,0.013,0.2955,0.9048,0.0137,0.9048,0.9546,0.0,2.3324,1.2787,1.3222,-0.0952,0.6559
136,151,93,18,13,9690,95,1356,0.1985,0.4133,0.8461,0.0081,0.7222,1.0,1.0,1.9685,1.0414,1.1139,0.1539,0.257
100,172,1097,107,154,128883,108,1364,0.1071,0.4654,0.1629,0.0228,0.1842,0.9607,1.0,3.0245,1.4914,2.1818,0.8371,1.0
861,866,74,8,9,8586,104,1626,0.7541,0.0781,0.8889,0.0049,1.0,1.0,1.0,1.8692,0.9031,0.9542,0.1111,0.1773
853,873,477,30,52,61608,103,1360,0.7107,0.4818,0.5152,0.0148,0.8,0.9259,1.0,2.6776,1.301,1.716,0.4848,0.9886
1325,1334,231,20,23,25182,86,1353,0.0,0.2045,0.6842,0.0066,0.5,1.0,1.0,2.3636,0.9542,1.3617,0.3158,0.4089
1152,1165,67,12,11,7331,73,1358,0.2984,0.2093,1.0,0.0087,1.0,1.0,0.5,1.8261,1.0792,1.0414,0.0,0.2061
1324,1335,268,35,42,35565,119,1364,0.0473,0.394,0.2667,0.0088,0.4286,0.9857,1.0,2.4281,1.0792,1.6233,0.7333,0.8299
509,519,168,15,20,17085,96,1356,0.7882,0.3333,0.8,0.006,0.6667,1.0,1.0,2.2253,1.0,1.301,0.2,0.4729
1043,1061,142,24,21,17085,101,1364,0.3965,0.5188,0.7368,0.0102,0.5,0.9048,1.0,2.1523,1.1461,1.2787,0.2632,0.4399
576,586,60,13,11,6884,81,1364,0.8371,0.2727,0.9167,0.0081,0.8461,1.0,0.0,1.7781,1.0414,1.0414,-0.0833,0.2432
971,980,55,9,15,6207,92,1362,0.5243,0.25,0.3333,0.0044,0.6667,1.0,1.0,1.7404,0.7782,1.1761,0.6667,0.215
1563,1580,102,17,18,11579,84,1656,0.7979,0.4259,0.8889,0.0102,0.7273,1.0,1.0,2.0086,1.1461,1.2553,0.1111,0.3464
620,635,11411,611,359,1303229,103,1364,0.0558,0.4192,0.0083,0.1077,0.1067,0.9994,1.0,4.0564,2.179,2.2227,0.9917,1.0
41,212,7003,297,142,725465,36,1356,0.0605,0.4654,0.4,0.1259,0.5932,0.9444,0.0,3.8,2.233,1.8451,-0.6,1.0
620,631,347,53,47,37930,96,1353,0.9091,0.5204,0.2391,0.0096,0.3207,0.9583,1.0,2.5478,1.1139,1.6628,0.7609,0.9474
597,631,2059,191,211,145129,115,1360,0.1608,0.5253,0.8974,0.0316,0.217,0.8808,1.0,3.3071,1.8633,2.1173,0.1026,1.0
41,196,9210,657,400,945839,33,1402,0.0585,0.5232,0.9282,0.1082,0.2428,0.4012,0.0,3.9815,2.1818,2.1703,-0.0718,1.0
41,211,6276,276,138,654684,42,1356,0.0605,0.4527,0.3771,0.1254,0.6704,0.4615,0.0,3.7989,2.2304,1.8389,-0.6229,1.0
724,735,166,17,28,18671,104,1356,0.8357,0.4815,0.3571,0.0066,0.6071,1.0,1.0,2.2201,0.9542,1.4472,0.6429,0.463
41,218,6282,257,125,675748,43,1358,0.0604,0.4433,0.3829,0.1303,0.6704,0.5268,0.0,3.7977,2.248,1.8261,-0.6171,1.0
1,8,86,11,16,9848,87,1687,0.0047,0.2083,0.381,0.0047,0.7273,1.0,1.0,1.9345,0.9031,1.3222,0.6191,0.2901
123,143,250,34,20,33858,118,1360,0.195,0.5067,0.7,0.0206,0.6765,0.7,0.0,2.3979,1.4472,1.301,-0.3,0.6453
1297,1305,52,12,10,5141,89,1686,0.0325,0.2083,0.8,0.0059,0.8333,1.0,0.0,1.716,1.0,1.0,-0.2,0.1852
1606,1617,146,32,27,14029,86,1692,0.0384,0.399,0.5,0.0083,0.3684,1.0,1.0,2.1644,1.1461,1.4314,0.5,0.5822
905,917,128,12,18,13987,87,1373,0.8479,0.3122,0.6429,0.0066,0.75,1.0,1.0,2.1072,0.9542,1.2553,0.3571,0.2359
1373,1395,576,67,35,60260,119,1633,0.3186,0.5734,0.6471,0.0137,0.3607,0.5417,1.0,2.7604,1.3424,1.5315,0.3529,0.9513
21,49,659,52,69,68375,117,1648,0.0236,0.4848,0.2308,0.0096,0.3616,0.7949,1.0,2.8149,1.1139,1.8129,0.7692,0.9998
830,837,68,10,10,7181,97,1360,0.7777,0.32,1.0,0.0074,1.0,1.0,0.5,1.8325,1.0,1.0,0.0,0.2061
1109,1134,52,43,7,5039,113,1690,0.9905,0.4478,0.75,0.0322,0.8182,0.7857,0.5,1.716,1.6532,0.7782,-0.25,0.215
41,211,6181,248,143,679238,42,1356,0.0605,0.4562,0.3771,0.1291,0.6604,0.5114,0.0,3.7977,2.243,1.8261,-0.6229,1.0
39,194,5993,198,37,645839,40,1400,0.0557,0.3981,0.3841,0.1114,0.7449,0.5054,0.0,3.7013,2.1931,1.6335,-0.6159,1.0
39,200,6181,235,117,638448,41,1356,0.0575,0.3901,0.3758,0.1148,0.6914,0.5128,0.0,3.7989,2.2068,1.8129,-0.6242,1.0
575,583,18,15,6,2451,122,1352,0.8612,0.5,0.6667,0.0074,0.8,0.8333,0.0,1.2553,1.0792,0.699,-0.3333,0.1353
715,732,169,20,19,18067,88,1356,0.9685,0.3431,0.8824,0.0125,0.85,1.0,1.0,2.2279,1.2305,1.2553,0.1177,0.5063
61,90,14386,181,348,1577022,19,1387,0.0749,0.3404,0.0904,0.1083,0.7956,0.5053,1.0,3.1758,2.1818,2.2227,0.9096,1.0
1067,1081,194,30,28,19453,103,1690,0.4897,0.328,0.9,0.0089,0.5,0.8571,1.0,2.2878,1.1761,1.3802,0.1,0.5951
624,635,116,12,20,11910,78,1690,0.9808,0.27,0.55,0.0074,0.8333,1.0,1.0,2.0645,1.0,1.301,0.45,0.3068
39,214,6998,243,133,723207,38,1356,0.0575,0.464,0.3785,0.1291,0.7202,0.5114,0.0,3.845,2.243,1.8261,-0.6215,1.0
39,191,13033,631,32,1402972,33,1400,0.0556,0.5253,0.5408,0.1077,0.2458,0.4269,1.0,4.1152,2.179,2.1703,0.4596,0.3419
41,206,6172,248,153,648030,41,1360,0.0604,0.4498,0.3721,0.1244,0.645,0.4172,0.0,3.7904,2.2279,1.8261,-0.6279,1.0
1324,1333,226,33,24,23782,93,1354,0.0673,0.4979,0.6061,0.0123,0.6073,0.9583,1.0,2.3541,1.2305,1.3424,0.3939,0.6514
1613,1627,169,33,34,17363,84,1692,0.0699,0.4202,0.3235,0.0103,0.6364,1.0,1.0,2.2279,1.1461,1.5315,0.6765,0.6173
604,608,12,5,4,1528,109,1360,0.8809,0.2,0.8,0.0037,1.0,1.0,0.0,1.0792,0.699,0.6021,-0.2,0.1322
1085,1098,147,18,28,15517,97,1353,0.1215,0.2957,0.3929,0.0103,0.2111,1.0,1.0,2.1673,1.1461,1.4472,0.6071,0.4089
617,623,395,16,59,41476,86,1364,0.9047,0.2706,0.2308,0.0073,0.625,1.0,1.0,2.5966,1.0,1.7482,0.7692,0.9888
41,212,6357,263,143,676562,38,1358,0.0604,0.4336,0.3918,0.1259,0.6429,0.4621,0.0,3.8033,2.233,1.8261,-0.6082,1.0
1175,1208,247,27,21,23642,84,1354,0.2183,0.3825,0.95,0.0125,0.6667,0.9524,1.0,2.3927,1.2305,1.301,0.05,0.6268
9,21,103,25,25,12465,100,1358,0.0133,0.5095,0.9091,0.0081,0.52,0.96,0.0,2.0128,1.0414,1.3979,-0.0909,0.5362
1258,1264,51,10,10,5279,105,1356,0.215,0.3038,0.8,0.0047,0.8,1.0,1.0,1.7076,0.9031,1.0,0.2,0.1852
41,212,6422,263,135,670952,36,1358,0.0604,0.4433,0.3835,0.1274,0.6732,0.5116,0.0,3.8049,2.238,1.8451,-0.6165,1.0
1060,1080,139,21,21,17100,89,1360,0.3187,0.2571,0.8,0.0103,0.8095,0.9524,1.0,2.143,1.1461,1.301,0.2,0.3068
41,216,6662,275,133,666455,42,1358,0.0604,0.4121,0.3886,0.1289,0.6757,0.4733,0.0,3.813,2.243,1.8261,-0.6114,1.0
101,114,75,21,14,7595,104,1652,0.1426,0.3736,0.9231,0.0103,0.9048,0.8571,0.0,1.8751,1.2305,1.0792,-0.0769,0.2739
41,216,5846,323,149,608295,44,1358,0.0604,0.4495,0.339,0.1303,0.548,0.3931,0.0,3.7669,2.248,1.7781,-0.661,1.0
39,212,6249,293,149,649801,38,1358,0.0581,0.4451,0.3616,0.1259,0.587,0.4497,0.0,3.7907,2.233,1.8195,-0.6384,1.0
1068,1081,169,19,28,17588,96,1362,0.7665,0.2702,0.5833,0.0081,0.3889,1.0,1.0,2.2227,1.0414,1.4472,0.4167,0.3725
101,172,383,69,39,38597,82,1690,0.1426,0.5436,0.4,0.0248,0.5556,0.9459,0.0,2.5855,1.6233,1.3617,-0.6,0.9157
633,639,74,9,15,9996,111,1360,0.9236,0.4667,0.5333,0.0052,0.7778,1.0,1.0,1.8692,0.8451,1.1761,0.4667,0.2288
205,214,93,15,11,9848,99,1354,0.3097,0.4318,0.9167,0.0089,0.8,1.0,0.0,1.9685,1.0792,1.0414,-0.0833,0.2432
768,944,576,153,62,618954,50,1370,0.6478,0.6414,0.0491,0.0416,0.6567,0.1312,0.0,2.7694,1.7559,1.5441,-0.9509,0.9998
844,853,67,8,10,7181,89,1353,0.7516,0.275,0.8,0.0059,1.0,1.0,1.0,1.8261,0.9031,1.0,0.2,0.1852
893,917,62,18,13,7331,113,1360,0.9383,0.4195,0.4706,0.0125,0.9444,0.9231,0.0,1.7924,1.2305,0.7782,-0.5294,0.2482
141,182,329,56,39,41053,95,1354,0.2083,0.5582,0.8421,0.0303,0.7193,0.6829,0.0,2.5159,1.6128,1.4472,-0.1579,0.9491
897,925,170,20,31,18671,91,1353,0.6417,0.4271,0.4516,0.0089,0.75,1.0,1.0,2.2304,1.1761,1.4914,0.5484,0.7065
900,934,271,28,17,30422,108,1370,0.5515,0.5745,0.4583,0.0169,0.5714,0.5882,0.0,2.433,1.3617,1.0,-0.5417,0.5708
501,535,71,10,10,9968,132,1364,0.6031,0.3111,0.7,0.0036,0.8571,1.0,1.0,1.8513,0.7782,1.0,0.3,0.1753
773,801,15,6,4,1808,118,1360,0.9445,0.5556,0.6667,0.0044,1.0,0.75,0.0,1.1761,0.7782,0.4771,-0.3333,0.1353
1572,1610,243,44,20,27232,104,1668,0.0782,0.3559,0.4193,0.0227,0.7046,0.7,0.0,2.3856,1.4914,1.1461,-0.5806,0.761
190,192,52,9,13,5249,102,1362,0.2662,0.3902,0.3333,0.0055,0.8889,1.0,1.0,1.716,0.9542,1.0792,0.6667,0.2018
981,992,129,17,24,16061,116,1387,0.5074,0.4495,0.375,0.0081,0.6471,1.0,1.0,2.1106,1.0414,1.3802,0.625,0.463
1568,1584,521,51,63,50867,87,1692,0.0619,0.3291,0.2391,0.0125,0.3571,1.0,1.0,2.7152,1.2305,1.7993,0.7609,0.9996
1033,1045,289,37,33,32175,95,1690,0.5204,0.3554,0.6364,0.0077,0.3478,1.0,1.0,2.4609,1.1139,1.5185,0.3636,0.8682
1031,1058,82,42,4,9968,127,1360,0.2739,0.3247,0.9559,0.028,1.0,0.6667,0.0,1.9138,1.5798,0.6021,-0.0441,0.2105
15,29,258,21,42,23706,76,1354,0.0218,0.4133,0.2857,0.0089,0.4286,1.0,1.0,2.4116,1.0792,1.6233,0.7143,0.6514
823,837,121,31,23,10838,107,1687,0.9575,0.4968,0.7368,0.0095,0.3636,0.6,1.0,2.0864,1.2041,1.3617,0.2632,0.4399
1641,1665,1097,68,162,103898,65,1688,0.0399,0.4647,0.2647,0.0124,0.234,0.8261,1.0,3.0402,1.3222,2.1239,0.7353,1.0
39,209,6625,263,159,723207,43,1356,0.0575,0.4225,0.4,0.1237,0.6426,0.4855,0.0,3.8252,2.2253,1.8129,-0.6,1.0
1587,1610,196,18,21,22581,82,1698,0.0727,0.3636,0.7143,0.0083,0.9444,1.0,1.0,2.2923,1.1461,1.3222,0.2857,0.5096
1157,1166,184,28,14,18503,61,1690,0.7345,0.5385,0.8571,0.0071,0.7857,1.0,1.0,2.2601,1.0792,1.1461,0.1429,0.5901
1094,1108,108,17,16,13836,99,1360,0.3915,0.2415,0.75,0.0066,0.5294,1.0,1.0,2.0334,0.9542,1.2041,0.25,0.3241
103,122,134,29,14,16076,111,1358,0.1581,0.5914,0.9231,0.0103,0.5,0.9286,0.0,2.1271,1.1461,1.1139,-0.0769,0.2739
1365,1382,508,73,60,49765,57,1687,0.013,0.4261,0.4872,0.0148,0.2895,0.85,1.0,2.7067,1.3979,1.7708,0.5128,0.9831
757,780,563,102,107,61231,114,1360,0.1211,0.5404,0.2791,0.0118,0.2903,0.9861,1.0,2.7566,1.2041,2.0492,0.7209,0.9974
45,62,652,46,53,73055,81,1364,0.0255,0.3972,0.3103,0.0117,0.2913,0.8965,1.0,2.8142,1.2041,1.716,0.6897,0.965
1317,215,13601,793,382,1585785,37,1400,0.0557,0.5479,0.9884,0.1296,0.2056,0.4124,0.0,4.1336,2.2455,2.2718,-0.0116,1.0
615,623,313,25,32,35778,111,1364,0.9192,0.2839,0.2813,0.0088,0.44,1.0,1.0,2.4969,1.0792,1.5051,0.7188,0.8299
1287,1302,126,30,22,16258,101,1306,0.4436,0.3462,0.5909,0.0099,0.4,1.0,1.0,2.1004,1.1139,1.3424,0.4091,0.4729
623,649,994,163,80,101435,100,1362,0.9106,0.5152,0.1168,0.0184,0.1191,0.9194,1.0,2.9777,1.3979,1.9085,0.8832,0.9954
1015,1033,103,21,19,12808,115,1666,0.4823,0.3111,0.9231,0.0088,0.5714,0.9474,1.0,2.0128,1.0792,1.2553,0.0769,0.2739
979,992,70,11,10,7890,96,1356,0.8485,0.2182,0.9091,0.0081,1.0,1.0,0.0,1.8451,1.0414,1.0,-0.0909,0.2173
41,212,6277,276,131,647587,41,1358,0.0604,0.4568,0.3988,0.1274,0.6176,0.4114,0.0,3.7989,2.238,1.8261,-0.6012,1.0
936,944,56,9,9,9848,161,1387,0.6388,0.0972,0.8889,0.0058,0.8889,1.0,1.0,1.7482,0.9031,0.9542,0.1111,0.1773
